time,x,y,vx,vz,eta,distance_remaining,recoveries,battery
23.6,0.03105197704718199,0.02959264884581414,0.0,0.0,0.0,0.0,0,100.0
23.6,0.03105197704718199,0.02959264884581414,0.0,0.0,0.0,0.0,0,100.0
23.6,0.031051983975866282,0.02959264895954683,0.0,0.0,0.0,0.0,0,100.0
23.6,0.031051983975866282,0.02959264895954683,0.0,0.0,0.0,0.0,0,100.0
23.6,0.031051983975866282,0.02959264895954683,0.0,0.0,0.0,0.0,0,100.0
23.6,0.031051983975866282,0.02959264895954683,0.0,0.0,0.0,12.867267608642578,0,100.0
23.6,0.031052007258158376,0.029592648809304456,0.0,0.0,0.0,12.867267608642578,0,100.0
23.6,0.031052007258158376,0.029592648809304456,0.0,0.0,0.0,12.867267608642578,0,100.0
23.6,0.031052007258158376,0.029592648809304456,0.0,0.0,0.0,12.867267608642578,0,100.0
23.6,0.03105206310714559,0.02959264769824188,0.0,0.0,0.0,12.867267608642578,0,100.0
23.700000000000003,0.03105206310714559,0.02959264769824188,0.125,-0.16,0.0,12.867267608642578,0,100.0
23.700000000000003,0.03105206310714559,0.02959264769824188,0.125,-0.16,0.0,12.867267608642578,0,100.0
23.700000000000003,0.031052111351442147,0.0295926465486952,0.125,-0.16,0.0,12.867267608642578,0,100.0
23.700000000000003,0.031052111351442147,0.0295926465486952,0.125,-0.16,0.0,12.867267608642578,0,100.0
23.700000000000003,0.031052111351442147,0.0295926465486952,0.125,-0.16,0.0,12.867267608642578,0,100.0
23.700000000000003,0.031052111351442147,0.0295926465486952,0.125,-0.16,0.0,12.867267608642578,0,100.0
23.700000000000003,0.032205529343714456,0.02957261590860505,0.21999999999999997,-0.32,0.0,12.867267608642578,0,100.0
23.700000000000003,0.032205529343714456,0.02957261590860505,0.21999999999999997,-0.32,0.0,12.867267608642578,0,100.0
23.700000000000003,0.032205529343714456,0.02957261590860505,0.21999999999999997,-0.32,0.0,12.867267608642578,0,100.0
23.700000000000003,0.032205529343714456,0.02957261590860505,0.21999999999999997,-0.32,0.0,12.867267608642578,0,100.0
23.700000000000003,0.03451360546096449,0.029532534499149943,0.21999999999999997,-0.32,1145.544686209,12.867267608642578,0,100.0
23.8,0.03451360546096449,0.029532534499149943,0.21999999999999997,-0.48,1145.544686209,12.867267608642578,0,100.0
