time,x,y,vx,vz,eta,distance_remaining,recoveries,battery
824.07,-0.026412598130945583,0.01575416860386882,0.0,0.0,0.0,0.0,0,99.99998474121094
824.07,-0.026412598130945583,0.01575416860386882,0.0,0.0,0.0,0.0,0,99.99998474121094
824.07,-0.026412636985847646,0.01575417010862675,0.0,0.0,0.0,2.412736415863037,0,99.99998474121094
824.07,-0.026412636985847646,0.01575417010862675,0.0,0.0,0.0,2.412736415863037,0,99.99998474121094
824.07,-0.026412636985847646,0.01575417010862675,0.0,0.0,0.0,2.412736415863037,0,99.99998474121094
824.07,-0.026412636985847646,0.01575417010862675,0.0,0.0,0.0,2.412736415863037,0,99.99998474121094
824.07,-0.026412636985847646,0.01575417010862675,0.0,0.0,0.0,2.412736415863037,0,99.99998474121094
824.07,-0.02641263916037504,0.015754170821136688,0.0,0.0,0.0,2.412736415863037,0,99.99998474121094
824.07,-0.02641263916037504,0.015754170821136688,0.0,0.0,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.02641263916037504,0.015754170821136688,0.0,0.0,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.02641267161841289,0.01575417118694529,0.125,-0.16,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.02641267161841289,0.01575417118694529,0.125,-0.16,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.02641267161841289,0.01575417118694529,0.125,-0.16,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.02641267161841289,0.01575417118694529,0.125,-0.16,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.025263900707721894,0.01574789217057445,0.19684210526315787,-0.32,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.025263900707721894,0.01574789217057445,0.19684210526315787,-0.32,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.025263900707721894,0.01574789217057445,0.19684210526315787,-0.32,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.025263900707721894,0.01574789217057445,0.19684210526315787,-0.32,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.02296059117752033,0.015735288578526036,0.19684210526315787,-0.32,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.02296059117752033,0.015735288578526036,0.19684210526315787,-0.48,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.02296059117752033,0.015735288578526036,0.19684210526315787,-0.48,0.0,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.02296059117752033,0.015735288578526036,0.19684210526315787,-0.48,215.709208355,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.02296059117752033,0.015735288578526036,0.19684210526315787,-0.48,215.709208355,2.412736415863037,0,99.99998474121094
824.1700000000001,-0.02296059117752033,0.015735288578526036,0.19684210526315787,-0.48,215.709208355,2.412736415863037,0,99.99998474121094
824.2700000000001,-0.02296059117752033,0.015735288578526036,0.19684210526315787,-0.48,215.709208355,2.412736415863037,0,99.99998474121094
824.2700000000001,-0.02296059117752033,0.015735288578526036,0.19684210526315787,-0.64,215.709208355,2.412736415863037,0,99.99998474121094
824.2700000000001,-0.01949845321312761,0.01571633908084666,0.19684210526315787,-0.64,107.82566139,2.412736415863037,0,99.99998474121094
824.2700000000001,-0.01949845321312761,0.01571633908084666,0.19684210526315787,-0.64,107.82566139,2.412736415863037,0,99.99998474121094
824.2700000000001,-0.01949845321312761,0.01571633908084666,0.19684210526315787,-0.64,107.82566139,2.412736415863037,0,99.99998474121094
824.2700000000001,-0.014881631754112957,0.01569105868723118,0.19684210526315787,-0.64,64.600016171,2.412736415863037,0,99.99998474121094
824.2700000000001,-0.014881631754112957,0.01569105868723118,0.19684210526315787,-0.64,64.600016171,2.412736415863037,0,99.99998474121094
824.2700000000001,-0.014881631754112957,0.01569105868723118,0.19684210526315787,-0.8,64.600016171,2.412736415863037,0,99.99998474121094
824.2700000000001,-0.014881631754112957,0.01569105868723118,0.19684210526315787,-0.8,64.600016171,2.412736415863037,0,99.99998474121094
824.2700000000001,-0.014881631754112957,0.01569105868723118,0.19684210526315787,-0.8,64.600016171,2.412736415863037,0,99.99998474121094
824.2700000000001,-0.0095171258837135,0.015659268672533498,0.19684210526315787,-0.8,44.065574775,2.412736415863037,0,99.99998474121094
824.2700000000001,-0.0095171258837135,0.015659268672533498,0.19684210526315787,-0.9600000000000001,44.065574775,2.412736415863037,0,99.99998474121094
824.37,-0.0095171258837135,0.015659268672533498,0.19684210526315787,-0.9600000000000001,44.065574775,2.412736415863037,0,99.99998474121094
824.37,-0.0095171258837135,0.015659268672533498,0.19684210526315787,-0.9600000000000001,44.065574775,2.412736415863037,0,99.99998474121094
824.37,-0.003796767079773781,0.015604812789165068,0.19684210526315787,-1.0,32.909512614,2.412736415863037,0,99.99998474121094
