time,x,y,vx,vz,eta,distance_remaining,recoveries,battery
841.1700000000001,0.0005687951179024165,0.019255796516340032,0.0,0.0,0.0,0.0,0,99.9999771118164
841.2700000000001,0.0005687623375216102,0.019255796546666062,0.0,0.0,0.0,0.0,0,99.9999771118164
841.2700000000001,0.0005687623375216102,0.019255796546666062,0.0,0.0,0.0,2.3485448360443115,0,99.9999771118164
841.2700000000001,0.0005687623375216102,0.019255796546666062,0.0,0.0,0.0,2.3485448360443115,0,99.9999771118164
841.2700000000001,0.0005687623375216102,0.019255796546666062,0.0,0.0,0.0,2.3485448360443115,0,99.9999771118164
841.2700000000001,0.0005687623375216102,0.019255796546666062,0.0,0.0,0.0,2.3485448360443115,0,99.9999771118164
841.2700000000001,0.0005687349425897784,0.019255800447075727,0.0,0.0,0.0,2.3485448360443115,0,99.9999771118164
841.2700000000001,0.0005687349425897784,0.019255800447075727,0.0,0.0,0.0,2.3485448360443115,0,99.9999771118164
841.2700000000001,0.0005687349425897784,0.019255800447075727,0.0,0.0,0.0,2.3485448360443115,0,99.9999771118164
841.2700000000001,0.0005687349425897784,0.019255800447075727,0.0,0.0,0.0,2.3485448360443115,0,99.9999771118164
841.2700000000001,0.0005687560893772099,0.019255799402901484,0.011578947368421053,0.16,0.0,2.3485448360443115,0,99.9999771118164
841.2700000000001,0.0005687560893772099,0.019255799402901484,0.011578947368421053,0.16,0.0,2.3485448360443115,0,99.9999771118164
841.2700000000001,0.0005687560893772099,0.019255799402901484,0.011578947368421053,0.16,0.0,2.3485448360443115,0,99.9999771118164
841.2700000000001,0.0005687560893772099,0.019255799402901484,0.011578947368421053,0.16,0.0,2.3485448360443115,0,99.9999771118164
841.37,0.0005688112249842538,0.01925579755615577,0.011578947368421053,0.16,0.0,2.3485448360443115,0,99.9999771118164
841.37,0.0005688112249842538,0.01925579755615577,0.011578947368421053,0.32,0.0,2.3485448360443115,0,99.9999771118164
841.37,0.0005688112249842538,0.01925579755615577,0.011578947368421053,0.32,0.0,2.3485448360443115,0,99.9999771118164
841.37,0.0005688112249842538,0.01925579755615577,0.011578947368421053,0.32,0.0,2.3485448360443115,0,99.9999771118164
841.37,0.0009546934318219542,0.019252134921044845,0.011578947368421053,0.32,0.0,2.3485448360443115,0,99.9999771118164
841.37,0.0009546934318219542,0.019252134921044845,0.011578947368421053,0.32,0.0,2.3485448360443115,0,99.9999771118164
841.37,0.0009546934318219542,0.019252134921044845,0.011578947368421053,0.48,0.0,2.3485448360443115,0,99.9999771118164
841.37,0.0009546934318219542,0.019252134921044845,0.011578947368421053,0.48,0.0,2.3485448360443115,0,99.9999771118164
841.37,0.0013335648405321905,0.01924984909948766,0.011578947368421053,0.48,0.0,2.3485448360443115,0,99.9999771118164
841.37,0.0013335648405321905,0.01924984909948766,0.011578947368421053,0.48,0.0,2.3485448360443115,0,99.9999771118164
841.47,0.0013335648405321905,0.01924984909948766,0.011578947368421053,0.48,0.0,2.3485448360443115,0,99.9999771118164
841.47,0.0016997664516180376,0.01925265454885761,0.011578947368421053,0.64,0.0,2.3485448360443115,0,99.9999771118164
841.47,0.0016997664516180376,0.01925265454885761,0.011578947368421053,0.64,0.0,2.3485448360443115,0,99.9999771118164
841.47,0.0016997664516180376,0.01925265454885761,0.011578947368421053,0.64,0.0,2.3485448360443115,0,99.9999771118164
